
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
4.61743236e-01, 5.79792023e-01, 4.99999989e-03, -5.31565361e-02, -1.57538474e-01, 1.22437678e-01
4.51593459e-01, 5.79582393e-01, 4.99999989e-03, -5.22102825e-02, -1.53974846e-01, 1.30315036e-01
4.71850336e-01, 5.79949081e-01, 4.99999989e-03, -5.40498607e-02, -1.61115989e-01, 1.14165224e-01
4.81872708e-01, 5.79999983e-01, 4.99999989e-03, -5.48707582e-02, -1.64726332e-01, 1.05496511e-01
4.91872728e-01, 5.79999983e-01, 4.99999989e-03, -5.56255579e-02, -1.68363094e-01, 9.64261591e-02
5.01796246e-01, 5.79999983e-01, 4.99999989e-03, -5.63091040e-02, -1.72010526e-01, 8.69392082e-02
5.11796236e-01, 5.79999983e-01, 4.99999989e-03, -5.69228455e-02, -1.75658166e-01, 7.70325139e-02
5.21719813e-01, 5.79999983e-01, 4.99999989e-03, -5.74563332e-02, -1.79288700e-01, 6.67231977e-02
5.31622052e-01, 5.80072403e-01, 4.99999989e-03, -5.79106584e-02, -1.82896242e-01, 5.60013205e-02
5.41562855e-01, 5.80095053e-01, 4.99999989e-03, -5.82742952e-02, -1.86461776e-01, 4.48796526e-02
5.51373720e-01, 5.80250859e-01, 4.99999989e-03, -5.85493632e-02, -1.89955771e-01, 3.33845206e-02
5.61208606e-01, 5.80450952e-01, 4.99999989e-03, -5.87309487e-02, -1.93371296e-01, 2.15017498e-02
5.79695225e-01, 4.51797068e-01, 4.99999989e-03, -2.28216201e-02, -2.31619641e-01, -3.53636108e-02
5.79510748e-01, 4.41682667e-01, 4.99999989e-03, -2.06100158e-02, -2.29364023e-01, -3.64161693e-02
5.79243720e-01, 4.31479007e-01, 4.99999989e-03, -1.85058005e-02, -2.26571098e-01, -3.71932387e-02
5.71038485e-01, 5.80645025e-01, 4.99999989e-03, -5.87983429e-02, -1.96718961e-01, 9.21924412e-03
5.80442488e-01, 5.61291456e-01, 4.99999989e-03, -5.28404191e-02, -2.12949961e-01, -9.65610519e-03
5.80574930e-01, 5.71113348e-01, 4.99999989e-03, -5.58066443e-02, -2.06861079e-01, -6.59121946e-03
5.80249846e-01, 5.51492512e-01, 4.99999989e-03, -4.98817712e-02, -2.18285918e-01, -1.26695614e-02
5.80113947e-01, 5.41660070e-01, 4.99999989e-03, -4.69239503e-02, -2.22871915e-01, -1.56226065e-02
5.79999983e-01, 5.21874547e-01, 4.99999989e-03, -4.10860218e-02, -2.29796991e-01, -2.12634727e-02
5.80083489e-01, 5.31734288e-01, 4.99999989e-03, -4.39829864e-02, -2.26707384e-01, -1.84931606e-02
5.79999983e-01, 5.11874557e-01, 4.99999989e-03, -3.82237956e-02, -2.32144192e-01, -2.39000283e-02
5.80014884e-01, 5.02018750e-01, 4.99999989e-03, -3.54567394e-02, -2.33758211e-01, -2.63719410e-02
5.80010474e-01, 4.92021590e-01, 4.99999989e-03, -3.27423550e-02, -2.34661072e-01, -2.86517814e-02
5.79999983e-01, 4.82027441e-01, 4.99999989e-03, -3.01203001e-02, -2.34869644e-01, -3.06984186e-02
5.79787970e-01, 4.61854488e-01, 4.99999989e-03, -2.51427628e-02, -2.33311221e-01, -3.40514034e-02
5.79909027e-01, 4.71958220e-01, 4.99999989e-03, -2.75793448e-02, -2.34407842e-01, -3.24978083e-02
5.68628967e-01, 4.20832843e-01, 4.99999989e-03, -1.69384647e-02, -2.22309113e-01, -2.83992551e-02
5.58456361e-01, 4.20549482e-01, 4.99999989e-03, -1.73163265e-02, -2.20990002e-01, -1.92202814e-02
5.48326015e-01, 4.20345545e-01, 4.99999989e-03, -1.76488962e-02, -2.19374835e-01, -1.02377795e-02
5.38260996e-01, 4.20212656e-01, 4.99999989e-03, -1.79370940e-02, -2.17484340e-01, -1.46517868e-03
5.28210461e-01, 4.20129776e-01, 4.99999989e-03, -1.81765966e-02, -2.15325251e-01, 7.09477672e-03
5.18127263e-01, 4.19999987e-01, 4.99999989e-03, -1.83672458e-02, -2.12910846e-01, 1.54325822e-02
5.08127272e-01, 4.19999987e-01, 4.99999989e-03, -1.85157843e-02, -2.10268229e-01, 2.35213302e-02
4.98203725e-01, 4.19999987e-01, 4.99999989e-03, -1.86217688e-02, -2.07407802e-01, 3.13546360e-02
4.88203734e-01, 4.19999987e-01, 4.99999989e-03, -1.86822526e-02, -2.04334199e-01, 3.89282480e-02
4.78280187e-01, 4.19999987e-01, 4.99999989e-03, -1.86953098e-02, -2.01067582e-01, 4.62164134e-02
4.58437145e-01, 4.19904917e-01, 4.99999989e-03, -1.85865387e-02, -1.94003299e-01, 5.99125586e-02
4.68377948e-01, 4.19927627e-01, 4.99999989e-03, -1.86619814e-02, -1.97618753e-01, 5.32165468e-02
4.48626429e-01, 4.19749171e-01, 4.99999989e-03, -1.84666868e-02, -1.90238655e-01, 6.62810206e-02
4.38791603e-01, 4.19549167e-01, 4.99999989e-03, -1.83050185e-02, -1.86332315e-01, 7.23261461e-02
4.28962022e-01, 4.19355303e-01, 4.99999989e-03, -1.81129947e-02, -1.82296783e-01, 7.80603960e-02
4.19557810e-01, 4.38709050e-01, 4.99999989e-03, -2.10806113e-02, -1.79688856e-01, 9.17935893e-02
4.19425666e-01, 4.28887397e-01, 4.99999989e-03, -1.94487888e-02, -1.79090917e-01, 8.76036361e-02
4.19750184e-01, 4.48507607e-01, 4.99999989e-03, -2.27763783e-02, -1.79915354e-01, 9.60701108e-02
4.19886082e-01, 4.58339959e-01, 4.99999989e-03, -2.45431066e-02, -1.79749042e-01, 1.00428388e-01
4.19999987e-01, 4.78125423e-01, 4.99999989e-03, -2.82647479e-02, -1.78164393e-01, 1.09345883e-01
4.19916302e-01, 4.68266070e-01, 4.99999989e-03, -2.63758190e-02, -1.79170996e-01, 1.04858294e-01
4.19999987e-01, 4.88125443e-01, 4.99999989e-03, -3.02175879e-02, -1.76719949e-01, 1.13866836e-01
4.20000017e-01, 4.98048991e-01, 4.99999989e-03, -3.22039984e-02, -1.74832940e-01, 1.18389957e-01
4.20000017e-01, 5.08049011e-01, 4.99999989e-03, -3.42431366e-02, -1.72498748e-01, 1.22892149e-01
4.20000017e-01, 5.17972589e-01, 4.99999989e-03, -3.63034569e-02, -1.69716775e-01, 1.27343521e-01
4.20200109e-01, 5.38145661e-01, 4.99999989e-03, -4.05467190e-02, -1.62799463e-01, 1.35975257e-01
4.20085222e-01, 5.28070033e-01, 4.99999989e-03, -3.84138450e-02, -1.66484922e-01, 1.31714657e-01
4.21151340e-01, 5.78824878e-01, 4.99999989e-03, -4.91632260e-02, -1.43387854e-01, 1.51539981e-01
5.78905761e-01, 4.21165705e-01, 4.99999989e-03, -1.65062230e-02, -2.23289177e-01, -3.77383605e-02
5.80857277e-01, 5.80896199e-01, 4.99999989e-03, -5.87396100e-02, -2.00024441e-01, -3.47041269e-03
4.19143468e-01, 4.19104308e-01, 4.99999989e-03, -1.78961623e-02, -1.78151071e-01, 8.35016668e-02
4.31475639e-01, 5.89392126e-01, 4.99999989e-03, -5.23705371e-02, -1.40632167e-01, 1.48314521e-01
4.41655546e-01, 5.89643359e-01, 4.99999989e-03, -5.34354970e-02, -1.43950567e-01, 1.41250789e-01
4.61855263e-01, 5.89885235e-01, 4.99999989e-03, -5.54494485e-02, -1.50695831e-01, 1.25939041e-01
4.51743156e-01, 5.89759052e-01, 4.99999989e-03, -5.44615388e-02, -1.47309840e-01, 1.33791193e-01
4.71848875e-01, 5.89948297e-01, 4.99999989e-03, -5.63852862e-02, -1.54109031e-01, 1.17696069e-01
4.81872708e-01, 5.89999974e-01, 4.99999989e-03, -5.72623685e-02, -1.57564536e-01, 1.09051988e-01
5.01796246e-01, 5.89999974e-01, 4.99999989e-03, -5.88234477e-02, -1.64571658e-01, 9.05384421e-02
4.91872728e-01, 5.89999974e-01, 4.99999989e-03, -5.80782034e-02, -1.61055237e-01, 1.00001946e-01
5.11796236e-01, 5.89999974e-01, 4.99999989e-03, -5.95023520e-02, -1.68110132e-01, 8.06413740e-02
5.21719813e-01, 5.89999974e-01, 4.99999989e-03, -6.00947626e-02, -1.71660632e-01, 7.03149959e-02
5.31719804e-01, 5.89999974e-01, 4.99999989e-03, -6.06065392e-02, -1.75212383e-01, 5.95618337e-02
5.41579843e-01, 5.90077400e-01, 4.99999989e-03, -6.10232726e-02, -1.78744197e-01, 4.84029278e-02
5.51495135e-01, 5.90105414e-01, 4.99999989e-03, -6.13374561e-02, -1.82242334e-01, 3.68403271e-02
5.61379731e-01, 5.90235353e-01, 4.99999989e-03, -6.15558214e-02, -1.85693756e-01, 2.48665344e-02
4.21317577e-01, 5.89154541e-01, 4.99999989e-03, -5.12796268e-02, -1.37338892e-01, 1.54992715e-01
5.58339000e-01, 4.10388708e-01, 4.99999989e-03, -1.54567044e-02, -2.17706680e-01, -2.03807428e-02
5.68470061e-01, 4.10628825e-01, 4.99999989e-03, -1.50706023e-02, -2.18812525e-01, -2.91833915e-02
5.78617394e-01, 4.10848349e-01, 4.99999989e-03, -1.46361506e-02, -2.19585016e-01, -3.81225497e-02
5.90419412e-01, 5.71246207e-01, 4.99999989e-03, -5.55552468e-02, -2.10059658e-01, -1.96193997e-02
5.90235889e-01, 5.61455905e-01, 4.99999989e-03, -5.25515825e-02, -2.16071635e-01, -2.26051975e-02
5.90558052e-01, 5.81039667e-01, 4.99999989e-03, -5.85446395e-02, -2.03276560e-01, -1.65706966e-02
5.81012011e-01, 5.90586901e-01, 4.99999989e-03, -6.16377629e-02, -1.92430064e-01, -2.74925726e-04
5.71179330e-01, 5.90451300e-01, 4.99999989e-03, -6.16643578e-02, -1.89083159e-01, 1.25026554e-02
5.90096354e-01, 5.51646590e-01, 4.99999989e-03, -4.95512187e-02, -2.21317172e-01, -2.55280118e-02
5.90074062e-01, 5.41696906e-01, 4.99999989e-03, -4.65362966e-02, -2.25802630e-01, -2.83883736e-02
5.89999974e-01, 5.31798124e-01, 4.99999989e-03, -4.35512513e-02, -2.29509324e-01, -3.11278217e-02
5.89999974e-01, 5.21874547e-01, 4.99999989e-03, -4.06218432e-02, -2.32436985e-01, -3.37130651e-02
5.89999974e-01, 5.11874557e-01, 4.99999989e-03, -3.77255492e-02, -2.34600037e-01, -3.61284055e-02
5.90019464e-01, 5.02004147e-01, 4.99999989e-03, -3.49459574e-02, -2.36013547e-01, -3.83434035e-02
5.89999974e-01, 4.82027441e-01, 4.99999989e-03, -2.95793526e-02, -2.36700416e-01, -4.21059169e-02
5.90009153e-01, 4.92019445e-01, 4.99999989e-03, -3.22165079e-02, -2.36704946e-01, -4.03400585e-02
5.89999974e-01, 4.72027421e-01, 4.99999989e-03, -2.70430222e-02, -2.36026227e-01, -4.36199196e-02
5.89911044e-01, 4.61969197e-01, 4.99999989e-03, -2.46082470e-02, -2.34717011e-01, -4.48649935e-02
5.89771152e-01, 4.51867759e-01, 4.99999989e-03, -2.22862121e-02, -2.32813060e-01, -4.58514169e-02
5.89666545e-01, 4.41793084e-01, 4.99999989e-03, -2.00831629e-02, -2.30351716e-01, -4.65763062e-02
5.89141905e-01, 4.21406776e-01, 4.99999989e-03, -1.60119478e-02, -2.23896489e-01, -4.71960343e-02
5.89432478e-01, 4.31655228e-01, 4.99999989e-03, -1.79929361e-02, -2.27366015e-01, -4.70172688e-02
5.48192918e-01, 4.10177946e-01, 4.99999989e-03, -1.57991201e-02, -2.16293484e-01, -1.17374677e-02
5.38149059e-01, 4.10121441e-01, 4.99999989e-03, -1.61032770e-02, -2.14601159e-01, -3.28305922e-03
5.28153002e-01, 4.10052031e-01, 4.99999989e-03, -1.63613725e-02, -2.12641060e-01, 4.96956287e-03
5.18127263e-01, 4.09999996e-01, 4.99999989e-03, -1.65745281e-02, -2.10415483e-01, 1.30257197e-02
4.98203725e-01, 4.09999996e-01, 4.99999989e-03, -1.68723781e-02, -2.05250144e-01, 2.84577534e-02
5.08127272e-01, 4.09999996e-01, 4.99999989e-03, -1.67458560e-02, -2.07946837e-01, 2.08604056e-02
4.88203734e-01, 4.09999996e-01, 4.99999989e-03, -1.69555526e-02, -2.02329248e-01, 3.58202942e-02
4.78280187e-01, 4.09999996e-01, 4.99999989e-03, -1.69970859e-02, -1.99200869e-01, 4.29289788e-02
4.58420247e-01, 4.09922600e-01, 4.99999989e-03, -1.69524215e-02, -1.92383200e-01, 5.63173071e-02
4.68280196e-01, 4.09999996e-01, 4.99999989e-03, -1.69952475e-02, -1.95879251e-01, 4.97691333e-02
4.48505014e-01, 4.09894586e-01, 4.99999989e-03, -1.68731138e-02, -1.88725591e-01, 6.25649989e-02
4.38620597e-01, 4.09764767e-01, 4.99999989e-03, -1.67519767e-02, -1.84914678e-01, 6.85097128e-02
4.09581274e-01, 4.28755552e-01, 4.99999989e-03, -1.91844981e-02, -1.74769104e-01, 9.28797349e-02
4.09764320e-01, 4.38544512e-01, 4.99999989e-03, -2.07781624e-02, -1.75295681e-01, 9.71946567e-02
4.09444332e-01, 4.18963552e-01, 4.99999989e-03, -1.76591799e-02, -1.73901707e-01, 8.86530280e-02
4.18990165e-01, 4.09413725e-01, 4.99999989e-03, -1.64178163e-02, -1.76899582e-01, 7.94741660e-02
4.28821951e-01, 4.09549206e-01, 4.99999989e-03, -1.65966488e-02, -1.80969000e-01, 7.41398260e-02
4.09903705e-01, 4.48353499e-01, 4.99999989e-03, -2.24357322e-02, -1.75458431e-01, 1.01598859e-01
4.09925938e-01, 4.58303124e-01, 4.99999989e-03, -2.41710376e-02, -1.75232068e-01, 1.06095619e-01
4.09999996e-01, 4.68201876e-01, 4.99999989e-03, -2.59667188e-02, -1.74608573e-01, 1.10651441e-01
4.09999996e-01, 4.78125423e-01, 4.99999989e-03, -2.78104600e-02, -1.73580229e-01, 1.15237162e-01
4.09999996e-01, 4.88125443e-01, 4.99999989e-03, -2.97202561e-02, -1.72134325e-01, 1.19840205e-01
4.09999996e-01, 4.98048991e-01, 4.99999989e-03, -3.16573679e-02, -1.70267716e-01, 1.24429837e-01
4.10000026e-01, 5.17972589e-01, 4.99999989e-03, -3.56475525e-02, -1.65260240e-01, 1.33474857e-01
4.09999996e-01, 5.08049011e-01, 4.99999989e-03, -3.36461328e-02, -1.67977512e-01, 1.28981337e-01
4.10000026e-01, 5.27972579e-01, 4.99999989e-03, -3.76936421e-02, -1.62111253e-01, 1.37889415e-01
4.10132527e-01, 5.38061917e-01, 4.99999989e-03, -3.97674032e-02, -1.58528730e-01, 1.42197117e-01
4.10239369e-01, 5.48161685e-01, 4.99999989e-03, -4.18541320e-02, -1.54511079e-01, 1.46374136e-01
4.10357535e-01, 5.58247268e-01, 4.99999989e-03, -4.39360067e-02, -1.50057256e-01, 1.50396526e-01
4.10791814e-01, 5.78556240e-01, 4.99999989e-03, -4.80989218e-02, -1.39838487e-01, 1.57868654e-01
4.10600156e-01, 5.68383455e-01, 4.99999989e-03, -4.60233353e-02, -1.45171165e-01, 1.54231220e-01
4.11118776e-01, 5.88857949e-01, 4.99999989e-03, -5.01690656e-02, -1.34041518e-01, 1.61305279e-01
5.88871837e-01, 4.11184579e-01, 4.99999989e-03, -1.41525082e-02, -2.19998896e-01, -4.71757390e-02
5.90843081e-01, 5.90777397e-01, 4.99999989e-03, -6.14835545e-02, -1.95721373e-01, -1.34615675e-02
4.09162164e-01, 4.09225047e-01, 4.99999989e-03, -1.62126850e-02, -1.72718033e-01, 8.45105201e-02
4.00594026e-01, 5.78322053e-01, 4.99999989e-03, -4.70489487e-02, -1.36259839e-01, 1.63821861e-01
4.00337219e-01, 5.68193495e-01, 4.99999989e-03, -4.50379476e-02, -1.41368866e-01, 1.60167024e-01
4.00872171e-01, 5.88594794e-01, 4.99999989e-03, -4.90553342e-02, -1.30726606e-01, 1.67255729e-01
4.11375374e-01, 5.99192262e-01, 4.99999989e-03, -5.21865450e-02, -1.27803206e-01, 1.64514944e-01
4.21509266e-01, 5.99375486e-01, 4.99999989e-03, -5.33358827e-02, -1.30844861e-01, 1.58218652e-01
4.31673557e-01, 5.99622428e-01, 4.99999989e-03, -5.44669926e-02, -1.33916050e-01, 1.51549667e-01
4.41737980e-01, 5.99722803e-01, 4.99999989e-03, -5.55712096e-02, -1.37020350e-01, 1.44501433e-01
4.51853663e-01, 5.99862278e-01, 4.99999989e-03, -5.66444919e-02, -1.40165359e-01, 1.37071222e-01
4.61874515e-01, 5.99922776e-01, 4.99999989e-03, -5.76801747e-02, -1.43351078e-01, 1.29252583e-01
4.81872708e-01, 6.00000024e-01, 4.99999989e-03, -5.96019924e-02, -1.49857238e-01, 1.12447381e-01
4.71949160e-01, 6.00000024e-01, 4.99999989e-03, -5.86720593e-02, -1.46580964e-01, 1.21046901e-01
5.01796246e-01, 6.00000024e-01, 4.99999989e-03, -6.12860285e-02, -1.56536922e-01, 9.40051377e-02
4.91872728e-01, 6.00000024e-01, 4.99999989e-03, -6.04778454e-02, -1.53177112e-01, 1.03437327e-01
5.21719813e-01, 6.00000024e-01, 4.99999989e-03, -6.26846552e-02, -1.63370430e-01, 7.38285482e-02
5.11796236e-01, 6.00000024e-01, 4.99999989e-03, -6.20285794e-02, -1.59935087e-01, 8.41380358e-02
5.31719804e-01, 6.00000024e-01, 4.99999989e-03, -6.32545352e-02, -1.66833699e-01, 6.30783215e-02
5.41643381e-01, 6.00000024e-01, 4.99999989e-03, -6.37238622e-02, -1.70307577e-01, 5.19023612e-02
5.61491370e-01, 6.00089967e-01, 4.99999989e-03, -6.43490478e-02, -1.77254379e-01, 2.82605439e-02
5.51548183e-01, 6.00067556e-01, 4.99999989e-03, -6.40921593e-02, -1.73790157e-01, 4.02904265e-02
5.81158221e-01, 6.00403309e-01, 4.99999989e-03, -6.45150542e-02, -1.84047073e-01, 3.00293788e-03
5.71309745e-01, 6.00234807e-01, 4.99999989e-03, -6.44931868e-02, -1.80666655e-01, 1.58431213e-02
5.99410832e-01, 4.21679229e-01, 4.99999989e-03, -1.54523142e-02, -2.24101871e-01, -5.67099489e-02
5.99670589e-01, 4.31817949e-01, 4.99999989e-03, -1.74088161e-02, -2.27764696e-01, -5.68998531e-02
5.99104941e-01, 4.11411643e-01, 4.99999989e-03, -1.36142885e-02, -2.20017329e-01, -5.62905595e-02
5.90982974e-01, 6.00568593e-01, 4.99999989e-03, -6.44057095e-02, -1.87376589e-01, -1.02541810e-02
6.00566685e-01, 5.91054976e-01, 4.99999989e-03, -6.11967854e-02, -1.98941171e-01, -2.70506628e-02
6.00373149e-01, 5.81265271e-01, 4.99999989e-03, -5.82032911e-02, -2.06446514e-01, -3.01013552e-02
6.00232005e-01, 5.71419597e-01, 4.99999989e-03, -5.51690944e-02, -2.13165492e-01, -3.30983140e-02
6.00100815e-01, 5.61587095e-01, 4.99999989e-03, -5.21170795e-02, -2.19092697e-01, -3.60118225e-02
6.00000024e-01, 5.51721632e-01, 4.99999989e-03, -4.90671471e-02, -2.24219859e-01, -3.88216786e-02
6.00000024e-01, 5.41798115e-01, 4.99999989e-03, -4.60170135e-02, -2.28562504e-01, -4.15438712e-02
6.00000024e-01, 5.31798124e-01, 4.99999989e-03, -4.29906324e-02, -2.32102484e-01, -4.41077426e-02
6.00000024e-01, 5.21874547e-01, 4.99999989e-03, -4.00331058e-02, -2.34837651e-01, -4.64699455e-02
6.00015044e-01, 5.02018750e-01, 4.99999989e-03, -3.43255214e-02, -2.37978354e-01, -5.05436026e-02
6.00000024e-01, 5.11874557e-01, 4.99999989e-03, -3.71196456e-02, -2.36789063e-01, -4.86234762e-02
6.00001752e-01, 4.92037416e-01, 4.99999989e-03, -3.15914080e-02, -2.38438517e-01, -5.22270799e-02
5.99999964e-01, 4.82027441e-01, 4.99999989e-03, -2.89455280e-02, -2.38199309e-01, -5.36699705e-02
5.99999964e-01, 4.72027421e-01, 4.99999989e-03, -2.64124721e-02, -2.37293631e-01, -5.48561104e-02
5.99950552e-01, 4.62008476e-01, 4.99999989e-03, -2.39901654e-02, -2.35758960e-01, -5.57736233e-02
5.99895656e-01, 4.51987952e-01, 4.99999989e-03, -2.16772575e-02, -2.33633891e-01, -5.64264432e-02
5.99783957e-01, 4.41926688e-01, 4.99999989e-03, -1.94846727e-02, -2.30956465e-01, -5.68078831e-02
5.88638365e-01, 4.00908411e-01, 4.99999989e-03, -1.24175409e-02, -2.15725049e-01, -4.69930544e-02
5.78459203e-01, 4.00629580e-01, 4.99999989e-03, -1.28929969e-02, -2.15513051e-01, -3.83579507e-02
5.68337321e-01, 4.00451392e-01, 4.99999989e-03, -1.33285280e-02, -2.14949295e-01, -2.98085995e-02
5.58195829e-01, 4.00265753e-01, 4.99999989e-03, -1.37222428e-02, -2.14056358e-01, -2.13763434e-02
5.48146009e-01, 4.00150597e-01, 4.99999989e-03, -1.40715297e-02, -2.12848723e-01, -1.30802942e-02
5.38050830e-01, 4.00000006e-01, 4.99999989e-03, -1.43813714e-02, -2.11348414e-01, -4.94043669e-03
5.18127263e-01, 4.00000006e-01, 4.99999989e-03, -1.48847066e-02, -2.07545340e-01, 1.07803233e-02
5.28050840e-01, 4.00000006e-01, 4.99999989e-03, -1.46529283e-02, -2.09579214e-01, 3.01462389e-03
4.98203725e-01, 4.00000006e-01, 4.99999989e-03, -1.52180474e-02, -2.02717766e-01, 2.57138629e-02
5.08127272e-01, 4.00000006e-01, 4.99999989e-03, -1.50736012e-02, -2.05252737e-01, 1.83521062e-02
4.78280187e-01, 4.00000006e-01, 4.99999989e-03, -1.53852310e-02, -1.96969688e-01, 3.97656411e-02
4.88203734e-01, 4.00000006e-01, 4.99999989e-03, -1.53218145e-02, -1.99951798e-01, 3.28558162e-02
4.68280196e-01, 4.00000006e-01, 4.99999989e-03, -1.54116731e-02, -1.93785667e-01, 4.64270934e-02
4.58356649e-01, 4.00000006e-01, 4.99999989e-03, -1.54001079e-02, -1.90416634e-01, 5.28189242e-02
4.38508898e-01, 3.99910092e-01, 4.99999989e-03, -1.52678872e-02, -1.83173746e-01, 6.47680089e-02
4.48451936e-01, 3.99932474e-01, 4.99999989e-03, -1.53512014e-02, -1.86874717e-01, 5.89389950e-02
4.18845505e-01, 3.99597734e-01, 4.99999989e-03, -1.50004737e-02, -1.75350875e-01, 7.55103454e-02
4.28691685e-01, 3.99765223e-01, 4.99999989e-03, -1.51502136e-02, -1.79329693e-01, 7.02851042e-02
4.09022689e-01, 3.99428189e-01, 4.99999989e-03, -1.48238707e-02, -1.71248689e-01, 8.04376230e-02
3.99440318e-01, 4.08956736e-01, 4.99999989e-03, -1.59826688e-02, -1.68431118e-01, 8.92526656e-02
3.99628133e-01, 4.18740273e-01, 4.99999989e-03, -1.74037945e-02, -1.69539079e-01, 9.35200900e-02
3.99767905e-01, 4.28582549e-01, 4.99999989e-03, -1.88973472e-02, -1.70329660e-01, 9.78819951e-02
3.99899274e-01, 4.38413173e-01, 4.99999989e-03, -2.04596799e-02, -1.70786545e-01, 1.02331631e-01
4.00000006e-01, 4.48278338e-01, 4.99999989e-03, -2.20851041e-02, -1.70891181e-01, 1.06857277e-01
4.00000006e-01, 4.58201885e-01, 4.99999989e-03, -2.37803701e-02, -1.70616060e-01, 1.11470103e-01
4.00000006e-01, 4.68201876e-01, 4.99999989e-03, -2.55389232e-02, -1.69959605e-01, 1.16130859e-01
4.00000006e-01, 4.78125423e-01, 4.99999989e-03, -2.73399819e-02, -1.68919593e-01, 1.20801732e-01
4.00000006e-01, 4.98048991e-01, 4.99999989e-03, -3.10912021e-02, -1.65649831e-01, 1.30113900e-01
4.00000006e-01, 4.88125443e-01, 4.99999989e-03, -2.92022470e-02, -1.67484164e-01, 1.25471279e-01
4.00000006e-01, 5.08049011e-01, 4.99999989e-03, -3.30301113e-02, -1.63410977e-01, 1.34711191e-01
4.00000006e-01, 5.17972589e-01, 4.99999989e-03, -3.49818245e-02, -1.60763919e-01, 1.39244691e-01
4.00000006e-01, 5.27972579e-01, 4.99999989e-03, -3.69685069e-02, -1.57706022e-01, 1.43694460e-01
4.00045007e-01, 5.37998557e-01, 4.99999989e-03, -3.89739051e-02, -1.54236957e-01, 1.48037940e-01
4.00110662e-01, 5.48018098e-01, 4.99999989e-03, -4.09934148e-02, -1.50357887e-01, 1.52247310e-01
4.00227785e-01, 5.58087766e-01, 4.99999989e-03, -4.30187546e-02, -1.46066487e-01, 1.56300291e-01
4.01131660e-01, 5.98804891e-01, 4.99999989e-03, -5.10149822e-02, -1.24776989e-01, 1.70455545e-01
5.98854840e-01, 4.01194721e-01, 4.99999989e-03, -1.19002387e-02, -2.15556905e-01, -5.56865185e-02
6.00816786e-01, 6.00882709e-01, 4.99999989e-03, -6.41589761e-02, -1.90632716e-01, -2.39019934e-02
3.99200827e-01, 3.99132609e-01, 4.99999989e-03, -1.46244103e-02, -1.67038023e-01, 8.50653499e-02
4.11594033e-01, 6.09429002e-01, 4.99999989e-03, -5.41398339e-02, -1.21170484e-01, 1.67467341e-01
4.21707511e-01, 6.09624624e-01, 4.99999989e-03, -5.53252175e-02, -1.23951212e-01, 1.61184669e-01
4.31791872e-01, 6.09725535e-01, 4.99999989e-03, -5.64931259e-02, -1.26778156e-01, 1.54537633e-01
4.41905141e-01, 6.09876633e-01, 4.99999989e-03, -5.76437414e-02, -1.29643500e-01, 1.47518069e-01
4.61949170e-01, 6.10000014e-01, 4.99999989e-03, -5.98488189e-02, -1.35520563e-01, 1.32359713e-01
4.51913863e-01, 6.09940052e-01, 4.99999989e-03, -5.87665550e-02, -1.32554531e-01, 1.40129000e-01
4.81872708e-01, 6.10000014e-01, 4.99999989e-03, -6.18725531e-02, -1.41614810e-01, 1.15657121e-01
4.71949160e-01, 6.10000014e-01, 4.99999989e-03, -6.08890615e-02, -1.38541088e-01, 1.24204643e-01
4.91872728e-01, 6.10000014e-01, 4.99999989e-03, -6.28118441e-02, -1.44742012e-01, 1.06696591e-01
5.01796246e-01, 6.10000014e-01, 4.99999989e-03, -6.36823848e-02, -1.47921652e-01, 9.73106027e-02
5.21719813e-01, 6.10000014e-01, 4.99999989e-03, -6.52069822e-02, -1.54443577e-01, 7.72260725e-02
5.11796236e-01, 6.10000014e-01, 4.99999989e-03, -6.44881502e-02, -1.51155442e-01, 8.74899402e-02
5.31719804e-01, 6.10000014e-01, 4.99999989e-03, -6.58400059e-02, -1.57785445e-01, 6.65107965e-02
5.41643381e-01, 6.10000014e-01, 4.99999989e-03, -6.63669631e-02, -1.61171004e-01, 5.53477593e-02
5.51643372e-01, 6.10000014e-01, 4.99999989e-03, -6.67858273e-02, -1.64600074e-01, 4.37265635e-02
5.61566889e-01, 6.10000014e-01, 4.99999989e-03, -6.70885369e-02, -1.68040976e-01, 3.16789821e-02
5.71425140e-01, 6.10097766e-01, 4.99999989e-03, -6.72738254e-02, -1.71457425e-01, 1.92318484e-02
5.81313252e-01, 6.10209942e-01, 4.99999989e-03, -6.73326850e-02, -1.74862862e-01, 6.34842087e-03
4.01402861e-01, 6.09137714e-01, 4.99999989e-03, -5.29284850e-02, -1.18432477e-01, 1.73400760e-01
5.88419914e-01, 3.90630454e-01, 4.99999989e-03, -1.08001558e-02, -2.11123645e-01, -4.66412604e-02
5.78308344e-01, 3.90457392e-01, 4.99999989e-03, -1.12708677e-02, -2.11114585e-01, -3.84169444e-02
