trajectory,frame,velocity_x,velocity_y,x,y
612,137,-9,-16,989,804
612,138,-12,-4,977,800
612,139,-7,-8,970,792
612,140,-5,-10,965,782
613,137,-5,3,812,621
613,138,-11,8,801,629
613,139,-9,8,792,637
613,140,-7,11,785,648
614,134,0,8,1056,549
614,135,0,1,1056,550
614,136,-3,-2,1053,548
614,137,-3,2,1050,550
615,136,7,-9,1317,777
615,137,13,-5,1330,772
615,138,4,-8,1334,764
615,139,7,-8,1341,756
615,140,9,-8,1350,748
615,141,7,-8,1357,740
615,142,7,-7,1364,733
615,143,9,-11,1373,722
615,144,7,-9,1380,713
615,145,2,-3,1382,710
617,138,-2,14,420,730
617,139,0,23,420,753
617,140,4,11,424,764
617,141,-4,20,420,784
617,142,2,13,422,797
617,143,-1,12,421,809
618,139,-4,-7,974,793
618,140,-6,-13,968,780
618,141,-11,-16,957,764
619,136,1,27,697,1049
619,137,-3,25,694,1074
619,138,-2,26,692,1100
619,139,2,24,694,1124
619,140,3,22,697,1146
619,141,1,24,698,1170
619,142,7,23,705,1193
619,143,3,25,708,1218
620,134,-23,-11,1030,838
620,135,-16,-9,1014,829
620,136,-13,-15,1001,814
620,137,-15,-9,986,805
620,138,-6,-12,980,793
620,139,-15,3,965,796
620,140,-7,-22,958,774
621,138,-8,4,949,564
621,139,-3,1,946,565
621,140,-12,7,934,572
621,141,-6,-4,928,568
621,142,-11,1,917,569
622,136,-2,10,724,1632
622,137,6,12,730,1644
622,138,10,6,740,1650
622,139,10,7,750,1657
622,140,7,-3,757,1654
622,141,12,8,769,1662
622,142,15,-1,784,1661
622,143,12,3,796,1664
622,144,18,-2,814,1662
622,145,18,-6,832,1656
622,146,17,-4,849,1652
622,147,17,0,866,1652
622,148,18,-7,884,1645
623,137,8,-5,1300,741
623,138,9,-8,1309,733
623,139,11,-4,1320,729
624,136,-7,2,1194,478
624,137,-5,7,1189,485
624,138,-5,-4,1184,481
624,139,-6,3,1178,484
624,140,-8,-2,1170,482
624,141,-8,-1,1162,481
625,134,-20,-12,1032,840
625,135,-16,-14,1016,826
625,136,-22,-8,994,818
625,137,-10,-13,984,805
625,138,-11,-5,973,800
625,139,-4,-12,969,788
625,140,3,-2,972,786
626,138,-7,-14,1069,1146
626,139,-12,-12,1057,1134
626,140,-17,-6,1040,1128
626,141,-7,-12,1033,1116
626,142,-9,-7,1024,1109
627,145,5,-7,1338,798
627,146,3,-17,1341,781
627,147,8,-13,1349,768
627,148,3,-11,1352,757
627,149,6,-15,1358,742
627,150,6,-10,1364,732
629,137,-4,-12,1116,966
629,138,-8,-10,1108,956
629,139,-7,-10,1101,946
630,142,-10,1,440,734
630,143,-8,0,432,734
630,144,-4,7,428,741
630,145,-3,1,425,742
630,146,-3,4,422,746
630,147,2,4,424,750
630,148,-2,2,422,752
630,149,7,0,429,752
630,150,-5,24,424,776
630,151,-2,6,422,782
630,152,-1,19,421,801
630,153,3,9,424,810
631,144,-6,14,414,552
631,145,-4,8,410,560
632,145,-4,5,373,577
632,146,0,11,373,588
632,147,0,9,373,597
632,148,-5,7,368,604
632,149,-2,9,366,613
633,142,7,12,436,977
633,143,8,12,444,989
633,144,8,13,452,1002
633,145,10,11,462,1013
633,146,8,13,470,1026
633,147,10,12,480,1038
633,148,8,14,488,1052
633,149,8,10,496,1062
633,150,12,19,508,1081
634,142,14,15,444,1061
634,143,10,15,454,1076
634,144,11,16,465,1092
634,145,15,20,480,1112
634,146,14,13,494,1125
634,147,4,17,498,1142
634,148,20,15,518,1157
635,143,10,14,396,852
635,144,0,12,396,864
635,145,1,13,397,877
635,146,4,12,401,889
635,147,5,19,406,908
635,148,0,14,406,922
635,149,4,10,410,932
635,150,4,10,414,942
636,146,-4,1,397,722
636,147,-3,14,394,736
636,148,0,10,394,746
637,144,-1,8,353,497
637,145,4,13,357,510
638,143,8,13,444,990
638,144,14,7,458,997
638,145,4,13,462,1010
638,146,10,14,472,1024
638,147,6,14,478,1038
638,148,10,11,488,1049
638,149,12,9,500,1058
638,150,8,20,508,1078
639,145,-12,14,402,720
639,146,-5,10,397,730
639,147,0,10,397,740
639,148,-3,8,394,748
639,149,0,-2,394,746
640,145,0,12,448,672
640,146,-2,14,446,686
640,147,0,16,446,702
640,148,-2,14,444,716
640,149,0,12,444,728
641,151,0,18,498,1316
641,152,6,4,504,1320
641,153,-2,12,502,1332
641,154,3,6,505,1338
641,155,5,12,510,1350
641,156,2,11,512,1361
641,157,2,13,514,1374
641,158,4,10,518,1384
641,159,4,16,522,1400
643,145,1,15,521,1528
643,146,7,17,528,1545
643,147,4,12,532,1557
644,144,7,7,640,1665
644,145,8,7,648,1672
646,146,-3,12,798,1418
646,147,2,10,800,1428
648,146,-1,14,548,1326
648,147,2,18,550,1344
648,148,4,10,554,1354
648,149,0,15,554,1369
648,150,0,13,554,1382
649,146,-2,14,800,1420
649,147,0,8,800,1428
650,141,-3,1,1062,1286
650,142,-1,-1,1061,1285
650,143,-4,0,1057,1285
650,144,0,0,1057,1285
650,145,-4,-5,1053,1280
650,146,-4,-2,1049,1278
650,147,-9,2,1040,1280
650,148,2,-10,1042,1270
650,149,-4,-2,1038,1268
651,146,2,-14,1234,1270
651,147,-1,-25,1233,1245
652,141,4,-14,1350,1054
652,142,3,-9,1353,1045
652,143,-1,-13,1352,1032
652,144,5,-12,1357,1020
652,145,0,-11,1357,1009
652,146,0,-15,1357,994
652,147,-1,-6,1356,988
653,144,6,-18,1204,1022
653,145,6,-16,1210,1006
653,146,0,-14,1210,992
653,147,2,-16,1212,976
653,148,4,-12,1216,964
653,149,2,-15,1218,949
653,150,2,-11,1220,938
653,151,4,-14,1224,924
653,152,0,-12,1224,912
653,153,1,-6,1225,906
653,154,5,-16,1230,890
653,155,-4,-8,1226,882
653,156,6,-13,1232,869
653,157,-3,-9,1229,860
653,158,3,-16,1232,844
654,144,-2,-7,874,573
654,145,-2,4,872,577
654,146,-6,-5,866,572
654,147,-5,-6,861,566
654,148,-4,-1,857,565
654,149,-7,0,850,565
654,150,-2,-1,848,564
654,151,-7,-3,841,561
655,141,8,-4,1182,524
655,142,-1,-2,1181,522
655,143,5,-4,1186,518
655,144,0,-1,1186,517
655,145,0,-4,1186,513
655,146,4,0,1190,513
655,147,0,1,1190,514
655,148,-2,2,1188,516
655,149,0,-2,1188,514
655,150,-3,4,1185,518
655,151,0,6,1185,524
655,152,3,4,1188,528
655,153,1,2,1189,530
655,154,3,8,1192,538
655,155,2,4,1194,542
655,156,4,7,1198,549
655,157,6,5,1204,554
655,158,5,0,1209,554
656,146,-9,-17,1396,484
656,147,-4,-15,1392,469
656,148,-6,-16,1386,453
656,149,-4,-17,1382,436
656,150,-8,-15,1374,421
656,151,-1,-13,1373,408
656,152,-5,-12,1368,396
656,153,-4,-14,1364,382
656,154,-4,-17,1360,365
656,155,-4,-9,1356,356
657,146,4,4,1046,674
657,147,-6,6,1040,680
657,148,-7,0,1033,680
658,143,-2,-7,740,917
658,144,-6,1,734,918
658,145,-6,2,728,920
658,146,-4,-7,724,913
658,147,-4,1,720,914
658,148,-10,-4,710,910
658,149,-9,3,701,913
658,150,-5,-1,696,912
661,150,-7,20,389,612
661,151,-5,14,384,626
661,152,-6,10,378,636
661,153,-4,12,374,648
661,154,-6,12,368,660
661,155,-2,12,366,672
661,156,-6,12,360,684
661,157,-6,10,354,694
662,148,2,13,450,870
662,149,-1,11,449,881
662,150,-1,5,448,886
662,151,-2,15,446,901
662,152,0,13,446,914
663,150,7,15,368,1009
663,151,1,13,369,1022
663,152,4,11,373,1033
663,153,1,15,374,1048
663,154,4,10,378,1058
663,155,4,14,382,1072
663,156,7,14,389,1086
664,150,-7,15,522,724
664,151,-5,9,517,733
664,152,-4,12,513,745
664,153,-4,8,509,753
664,154,-5,16,504,769
664,155,-4,11,500,780
664,156,-6,16,494,796
664,157,-4,13,490,809
664,158,0,12,490,821
664,159,-5,16,485,837
665,151,7,11,429,1036
665,152,7,12,436,1048
665,153,4,10,440,1058
665,154,5,10,445,1068
666,152,-4,11,381,564
666,153,-9,5,372,569
666,154,-6,11,366,580
666,155,-4,1,362,581
666,156,-5,5,357,586
666,157,-5,7,352,593
666,158,-6,8,346,601
666,159,0,4,346,605
666,160,-1,11,345,616
667,151,3,12,552,1421
667,152,5,16,557,1437
667,153,5,12,562,1449
667,154,-2,19,560,1468
668,150,6,13,724,1533
668,151,6,12,730,1545
668,152,3,9,733,1554
669,149,4,11,818,1393
669,150,3,8,821,1401
669,151,1,11,822,1412
669,152,2,10,824,1422
669,153,8,7,832,1429
669,154,4,7,836,1436
669,155,2,8,838,1444
669,156,8,10,846,1454
669,157,4,10,850,1464
669,158,11,5,861,1469
669,159,3,9,864,1478
670,149,0,4,820,1389
670,150,-2,15,818,1404
670,151,4,4,822,1408
670,152,3,10,825,1418
670,153,7,8,832,1426
670,154,2,11,834,1437
670,155,6,8,840,1445
671,149,0,-1,886,1492
671,150,0,4,886,1496
671,151,3,4,889,1500
672,149,-4,6,916,1352
672,150,-3,5,913,1357
672,151,-1,7,912,1364
672,152,-4,4,908,1368
672,153,-6,2,902,1370
673,150,-8,3,800,965
673,151,-10,0,790,965
673,152,-5,4,785,969
673,153,-7,0,778,969
673,154,-2,-1,776,968
673,155,-2,8,774,976
674,150,-2,-16,1152,878
674,151,1,-13,1153,865
674,152,3,-13,1156,852
674,153,1,-11,1157,841
674,154,1,-13,1158,828
675,148,-5,-9,861,696
675,149,-1,-11,860,685
675,150,-8,-4,852,681
675,151,-4,-9,848,672
675,152,-4,-4,844,668
676,145,-8,-6,1210,1002
676,146,4,-22,1214,980
676,147,-2,-3,1212,977
676,148,2,-15,1214,962
676,149,3,-14,1217,948
676,150,1,-11,1218,937
676,151,3,-12,1221,925
676,152,3,-15,1224,910
676,153,1,-6,1225,904
676,154,3,-12,1228,892
676,155,0,-12,1228,880
677,147,1,1,665,978
677,148,11,15,676,993
677,149,-3,4,673,997
677,150,4,9,677,1006
677,151,4,11,681,1017
677,152,8,12,689,1029
677,153,3,12,692,1041
677,154,5,12,697,1053
677,155,0,13,697,1066
677,156,-1,12,696,1078
677,157,2,15,698,1093
677,158,2,17,700,1110
677,159,4,12,704,1122
678,149,3,3,1121,520
678,150,3,-3,1124,517
678,151,5,0,1129,517
678,152,5,-4,1134,513
678,153,3,8,1137,521
678,154,3,4,1140,525
678,155,5,3,1145,528
678,156,3,8,1148,536
678,157,4,1,1152,537
678,158,4,5,1156,542
678,159,4,6,1160,548
678,160,4,4,1164,552
678,161,1,0,1165,552
678,162,1,0,1166,552
679,148,-4,-6,1218,472
679,149,0,-4,1218,468
679,150,4,-10,1222,458
679,151,-6,7,1216,465
679,152,-4,5,1212,470
679,153,-4,-5,1208,465
679,154,-3,3,1205,468
679,155,0,5,1205,473
679,156,-3,3,1202,476
679,157,0,5,1202,481
679,158,10,-1,1212,480
679,159,1,8,1213,488
679,160,5,1,1218,489
679,161,0,8,1218,497
679,162,4,0,1222,497
679,163,7,3,1229,500
680,150,1,-3,982,1461
680,151,0,-8,982,1453
680,152,-2,-1,980,1452
681,150,-6,-10,1118,1218
681,151,-4,-13,1114,1205
681,152,-8,-7,1106,1198
683,156,10,16,580,1349
683,157,6,19,586,1368
683,158,11,14,597,1382
683,159,13,16,610,1398
683,160,7,8,617,1406
683,161,12,16,629,1422
683,162,11,8,640,1430
683,163,10,6,650,1436
683,164,10,9,660,1445
684,153,16,20,749,1277
684,154,15,19,764,1296
684,155,16,20,780,1316
684,156,9,14,789,1330
684,157,20,14,809,1344
684,158,11,16,820,1360
684,159,14,8,834,1368
684,160,15,8,849,1376
684,161,8,12,857,1388
684,162,13,1,870,1389
684,163,3,9,873,1398
684,164,12,4,885,1402
684,165,5,2,890,1404
684,166,6,0,896,1404
684,167,1,4,897,1408
684,168,4,-6,901,1402
686,160,0,19,488,1389
686,161,5,15,493,1404
686,162,4,13,497,1417
686,163,4,15,501,1432
687,160,-2,6,358,390
687,161,-2,2,356,392
687,162,0,1,356,393
688,157,-7,0,990,1332
688,158,-5,-4,985,1328
688,159,-5,2,980,1330
688,160,-6,-4,974,1326
688,161,-6,-1,968,1325
688,162,-6,-3,962,1322
688,163,-4,-4,958,1318
688,164,-1,-1,957,1317
688,165,-5,-1,952,1316
688,166,-6,-6,946,1310
688,167,-8,-2,938,1308
688,168,-4,-6,934,1302
688,169,-6,-2,928,1300
688,170,-8,-6,920,1294
688,171,-4,-2,916,1292
688,172,-8,-6,908,1286
688,173,-3,-6,905,1280
689,160,0,-7,1133,1190
689,161,0,-12,1133,1178
689,162,-1,-6,1132,1172
689,163,-2,-14,1130,1158
689,164,-2,-10,1128,1148
689,165,-2,-15,1126,1133
689,166,-4,-13,1122,1120
689,167,-5,-12,1117,1108
689,168,-7,-18,1110,1090
689,169,-6,-14,1104,1076
689,170,-8,-15,1096,1061
689,171,-10,-16,1086,1045
689,172,-10,-15,1076,1030
689,173,-11,-16,1065,1014
689,174,-9,-13,1056,1001
690,159,0,2,829,776
690,160,-3,-4,826,772
690,161,0,-6,826,766
690,162,-1,-1,825,765
690,163,-3,1,822,766
691,159,4,-8,1314,708
691,160,3,-10,1317,698
691,161,-1,-5,1316,693
691,162,4,-13,1320,680
691,163,1,-10,1321,670
691,164,5,-14,1326,656
692,154,-2,-8,1230,416
692,155,3,-3,1233,413
692,156,0,-3,1233,410
692,157,0,0,1233,410
692,158,4,2,1237,412
692,159,0,1,1237,413
692,160,-1,1,1236,414
692,161,-2,6,1234,420
692,162,2,4,1236,424
692,163,-4,4,1232,428
692,164,0,1,1232,429
692,165,0,3,1232,432
692,166,1,4,1233,436
692,167,3,2,1236,438
693,162,0,3,892,861
693,163,-3,3,889,864
693,164,1,-2,890,862
693,165,0,-1,890,861
694,161,3,-12,1320,741
694,162,6,-12,1326,729
694,163,6,-12,1332,717
694,164,5,-17,1337,700
695,160,-8,8,482,708
695,161,-4,13,478,721
696,164,0,9,369,670
696,165,0,7,369,677
696,166,0,3,369,680
697,155,-5,13,464,833
697,156,0,15,464,848
697,157,0,14,464,862
697,158,-3,15,461,877
697,159,-5,16,456,893
698,154,2,10,396,894
698,155,0,10,396,904
698,156,0,13,396,917
699,162,-6,6,360,530
699,163,0,6,360,536
699,164,-3,5,357,541
699,165,-4,1,353,542
699,166,-1,3,352,545
699,167,1,3,353,548
699,168,-1,4,352,552
700,165,0,12,433,805
700,166,4,9,437,814
700,167,0,6,437,820
703,166,-2,5,374,634
703,167,-1,6,373,640
704,165,0,8,354,756
704,166,0,13,354,769
704,167,-5,7,349,776
704,168,3,13,352,789
705,164,-3,3,358,405
705,165,-2,0,356,405
705,166,1,4,357,409
705,167,0,3,357,412
705,168,-3,4,354,416
706,164,3,11,409,1032
706,165,4,6,413,1038
706,166,0,15,413,1053
706,167,7,11,420,1064
706,168,4,9,424,1073
706,169,2,8,426,1081
706,170,7,11,433,1092
706,171,8,9,441,1101
707,164,-2,13,524,733
707,165,5,15,529,748
707,166,-4,16,525,764
707,167,11,13,536,777
709,165,7,12,524,1409
709,166,2,9,526,1418
709,167,7,15,533,1433
709,168,8,5,541,1438
710,166,9,7,541,1564
710,167,4,5,545,1569
710,168,1,3,546,1572
710,169,4,4,550,1576
710,170,4,5,554,1581
710,171,7,0,561,1581
710,172,-1,9,560,1590
710,173,5,2,565,1592
710,174,5,2,570,1594
710,175,-2,0,568,1594
710,176,4,-2,572,1592
710,177,4,-3,576,1589
710,178,4,5,580,1594
710,179,1,6,581,1600
710,180,-3,4,578,1604
710,181,2,4,580,1608
710,182,5,2,585,1610
711,164,-2,-10,1044,1378
711,165,0,-12,1044,1366
711,166,-8,-12,1036,1354
711,167,-4,-10,1032,1344
711,168,-6,-10,1026,1334
711,169,-8,-18,1018,1316
711,170,-6,-14,1012,1302
711,171,-4,-14,1008,1288
711,172,-4,-12,1004,1276
711,173,-8,-14,996,1262
711,174,-4,-16,992,1246
711,175,-7,-14,985,1232
711,176,-8,-16,977,1216
712,163,-4,0,1076,1098
712,164,-7,-6,1069,1092
712,165,-1,-6,1068,1086
712,166,-6,-6,1062,1080
712,167,-5,-6,1057,1074
712,168,-4,-8,1053,1066
712,169,-7,-9,1046,1057
712,170,-8,-7,1038,1050
712,171,-4,-9,1034,1041
712,172,-6,-8,1028,1033
713,162,0,-13,1174,1285
713,163,-2,-11,1172,1274
713,164,-2,-10,1170,1264
713,165,-1,-12,1169,1252
713,166,0,-15,1169,1237
713,167,-4,-15,1165,1222
713,168,-3,-16,1162,1206
713,169,-5,-16,1157,1190
714,166,-2,-18,1310,1088
714,167,0,-23,1310,1065
716,164,-3,-4,913,549
716,165,-8,1,905,550
716,166,-1,-2,904,548
716,167,-4,-6,900,542
717,164,-7,2,933,784
717,165,-9,8,924,792
717,166,-6,0,918,792
718,165,14,-8,818,1096
718,166,-1,9,817,1105
718,167,-4,4,813,1109
718,168,-1,9,812,1118
718,169,-2,3,810,1121
719,165,5,-11,1254,550
719,166,10,-8,1264,542
719,167,6,-6,1270,536
720,166,-11,-5,961,1052
720,167,-3,-6,958,1046
720,168,-1,2,957,1048
722,149,8,-15,1250,1357
722,150,6,-13,1256,1344
722,151,8,-22,1264,1322
722,152,4,-17,1268,1305
722,153,5,-17,1273,1288
722,154,3,-20,1276,1268
722,155,4,-15,1280,1253
722,156,1,-20,1281,1233
722,157,4,-19,1285,1214
722,158,1,-17,1286,1197
722,159,3,-17,1289,1180
722,160,0,-20,1289,1160
722,161,1,-20,1290,1140
722,162,2,-20,1292,1120
722,163,0,-24,1292,1096
722,164,-2,-19,1290,1077
722,165,2,-19,1292,1058
722,166,0,-25,1292,1033
722,167,1,-24,1293,1009
722,168,0,-23,1293,986
722,169,1,-18,1294,968
722,170,2,-24,1296,944
722,171,0,-23,1296,921
722,172,1,-25,1297,896
722,173,3,-26,1300,870
722,174,2,-28,1302,842
722,175,3,-22,1305,820
722,176,0,-24,1305,796
722,177,3,-26,1308,770
722,178,2,-21,1310,749
722,179,-2,-19,1308,730
722,180,0,-24,1308,706
722,181,-3,-21,1305,685
722,182,-3,-16,1302,669
726,173,-1,0,429,669
726,174,-3,0,426,669
726,175,-1,-4,425,665
726,176,0,0,425,665
726,177,-4,0,421,665
726,178,-3,3,418,668
726,179,0,4,418,672
726,180,-4,5,414,677
726,181,-1,5,413,682
727,169,2,2,400,522
727,170,5,6,405,528
727,171,1,-2,406,526
727,172,4,2,410,528
727,173,0,-3,410,525
727,174,4,7,414,532
727,175,2,2,416,534
727,176,-2,2,414,536
727,177,0,2,414,538
727,178,7,8,421,546
728,175,1,-4,365,406
728,176,4,0,369,406
728,177,5,0,374,406
728,178,-2,4,372,410
728,179,5,0,377,410
728,180,-1,-4,376,406
728,181,2,8,378,414
728,182,0,0,378,414
728,183,3,-1,381,413
728,184,3,1,384,414
728,185,2,-4,386,410
728,186,0,0,386,410
728,187,7,-6,393,404
728,188,3,-4,396,400
728,189,2,-8,398,392
728,190,3,-2,401,390
728,191,7,-5,408,385
728,192,8,-8,416,377
728,193,5,-5,421,372
729,174,0,3,381,821
729,175,-1,5,380,826
729,176,2,7,382,833
729,177,0,4,382,837
729,178,4,11,386,848
729,179,2,12,388,860
729,180,1,9,389,869
729,181,4,5,393,874
729,182,3,10,396,884
730,168,6,2,320,940
730,169,-3,2,317,942
730,170,4,2,321,944
730,171,1,5,322,949
730,172,3,3,325,952
730,173,3,4,328,956
730,174,1,0,329,956
730,175,4,4,333,960
730,176,3,-3,336,957
730,177,5,5,341,962
730,178,0,7,341,969
730,179,7,5,348,974
730,180,0,10,348,984
730,181,2,9,350,993
730,182,2,5,352,998
730,183,2,6,354,1004
730,184,3,5,357,1009
730,185,3,7,360,1016
730,186,1,-2,361,1014
730,187,3,3,364,1017
730,188,4,-1,368,1016
730,189,5,2,373,1018
730,190,4,0,377,1018
730,191,3,4,380,1022
730,192,2,-1,382,1021
730,193,4,1,386,1022
730,194,2,8,388,1030
730,195,4,-2,392,1028
730,196,8,2,400,1030
730,197,1,-4,401,1026
730,198,3,4,404,1030
730,199,6,-1,410,1029
730,200,4,1,414,1030
732,174,0,10,457,992
732,175,11,2,468,994
732,176,0,6,468,1000
732,177,5,6,473,1006
732,178,4,8,477,1014
732,179,0,16,477,1030
733,174,11,8,480,980
733,175,-4,6,476,986
733,176,4,8,480,994
734,174,0,3,410,529
734,175,6,3,416,532
734,176,-4,1,412,533
734,177,4,7,416,540
734,178,0,2,416,542
735,175,10,7,568,1365
735,176,6,12,574,1377
736,169,4,0,725,1600
736,170,5,-7,730,1593
736,171,-4,13,726,1606
736,172,3,4,729,1610
736,173,5,0,734,1610
736,174,0,-1,734,1609
736,175,6,0,740,1609
736,176,1,-3,741,1606
736,177,7,-1,748,1605
736,178,1,4,749,1609
736,179,4,4,753,1613
736,180,4,7,757,1620
736,181,5,1,762,1621
736,182,3,-1,765,1620
737,174,4,-4,844,1345
737,175,0,-8,844,1337
738,173,2,-3,892,1345
738,174,4,3,896,1348
738,175,5,-2,901,1346
738,176,1,0,902,1346
738,177,6,-2,908,1344
738,178,6,-3,914,1341
739,176,19,-5,865,1421
739,177,11,3,876,1424
739,178,14,2,890,1426
740,174,6,-14,1246,1396
740,175,6,-14,1252,1382
740,176,9,-20,1261,1362
741,172,4,-2,906,1072
741,173,-2,-3,904,1069
741,174,1,-5,905,1064
741,175,0,-8,905,1056
741,176,3,-7,908,1049
741,177,-4,-4,904,1045
741,178,-3,1,901,1046
741,179,-1,-2,900,1044
741,180,-2,0,898,1044
742,175,-1,-15,1036,790
742,176,-7,-8,1029,782
742,177,-1,-9,1028,773
742,178,-3,-8,1025,765
743,176,3,1,949,566
743,177,0,-1,949,565
744,173,-1,-8,1165,416
744,174,3,-7,1168,409
744,175,-2,-8,1166,401
744,176,-2,-9,1164,392
744,177,0,-8,1164,384
744,178,4,-4,1168,380
744,179,2,-8,1170,372
747,181,-5,8,432,608
747,182,-4,4,428,612
747,183,-6,5,422,617
747,184,-6,5,416,622
747,185,-2,2,414,624
748,180,-7,16,418,744
748,181,-4,-4,414,740
748,182,0,2,414,742
748,183,-2,2,412,744
748,184,-4,-4,408,740
748,185,-3,-2,405,738
748,186,0,0,405,738
749,180,4,12,404,969
749,181,0,7,404,976
749,182,5,5,409,981
749,183,4,8,413,989
749,184,3,7,416,996
749,185,2,4,418,1000
749,186,8,4,426,1004
751,181,7,11,620,1400
751,182,8,6,628,1406
751,183,6,10,634,1416
752,175,3,3,801,1072
752,176,1,6,802,1078
752,177,3,2,805,1080
752,178,0,6,805,1086
752,179,1,7,806,1093
752,180,2,11,808,1104
752,181,0,8,808,1112
752,182,1,2,809,1114
752,183,0,8,809,1122
752,184,4,3,813,1125
752,185,-1,3,812,1128
752,186,4,0,816,1128
752,187,-2,2,814,1130
752,188,4,-6,818,1124
754,180,8,-4,1081,1417
754,181,7,-7,1088,1410
754,182,9,-6,1097,1404
754,183,8,-11,1105,1393
754,184,8,-17,1113,1376
754,185,7,-12,1120,1364
754,186,8,-12,1128,1352
754,187,6,-18,1134,1334
754,188,4,-18,1138,1316
754,189,3,-16,1141,1300
755,179,0,-17,1273,660
755,180,-4,-14,1269,646
755,181,0,-17,1269,629
755,182,1,-17,1270,612
755,183,-1,-14,1269,598
756,179,4,7,666,1173
756,180,-1,9,665,1182
756,181,3,10,668,1192
756,182,2,5,670,1197
756,183,2,4,672,1201
756,184,2,5,674,1206
756,185,3,4,677,1210
756,186,3,6,680,1216
756,187,4,6,684,1222
756,188,1,3,685,1225
756,189,7,4,692,1229
757,179,-13,-10,924,858
757,180,-7,-17,917,841
757,181,-11,-13,906,828
757,182,-2,-16,904,812
758,181,0,-1,962,585
758,182,0,-3,962,582
758,183,0,-1,962,581
759,177,4,5,632,1621
759,178,0,7,632,1628
759,179,2,4,634,1632
759,180,3,9,637,1641
759,181,1,4,638,1645
759,182,4,1,642,1646
759,183,0,3,642,1649
759,184,6,5,648,1654
759,185,1,2,649,1656
759,186,3,-4,652,1652
759,187,-2,2,650,1654
759,188,2,0,652,1654
759,189,2,-1,654,1653
759,190,3,-4,657,1649
759,191,-1,-4,656,1645
759,192,-3,4,653,1649
759,193,3,-9,656,1640
759,194,0,4,656,1644
759,195,-3,-12,653,1632
759,196,-4,6,649,1638
759,197,-1,-5,648,1633
759,198,-3,1,645,1634
759,199,0,-2,645,1632
759,200,-4,-2,641,1630
761,183,6,0,672,1613
761,184,2,7,674,1620
761,185,7,6,681,1626
761,186,4,2,685,1628
761,187,12,0,697,1628
762,186,-5,-8,1033,1265
762,187,-7,-9,1026,1256
762,188,-1,-12,1025,1244
762,189,-5,-10,1020,1234
762,190,-7,-13,1013,1221
762,191,-4,-8,1009,1213
762,192,-4,-9,1005,1204
762,193,-8,-8,997,1196
762,194,-5,-10,992,1186
762,195,-10,-12,982,1174
763,185,-9,-19,964,905
763,186,-10,-12,954,893
764,184,-2,-15,1208,814
764,185,1,-20,1209,794
764,186,3,-16,1212,778
764,187,-6,-10,1206,768
764,188,2,-31,1208,737
764,189,1,-20,1209,717
764,190,0,-20,1209,697
764,191,-4,-24,1205,673
765,185,3,-17,1376,596
765,186,0,-16,1376,580
765,187,2,-15,1378,565
765,188,4,-21,1382,544
766,186,-1,-10,964,526
766,187,5,-14,969,512
767,184,1,-13,1274,1016
767,185,-1,-22,1273,994
767,186,3,-20,1276,974
767,187,-6,-17,1270,957
768,186,1,-20,1289,410
768,187,1,-4,1290,406
768,188,-2,-2,1288,404
770,189,-3,-1,417,584
770,190,-1,-2,416,582
770,191,-7,6,409,588
772,190,-1,-6,712,898
772,191,-4,6,708,904
772,192,-4,-2,704,902
772,193,-2,-2,702,900
772,194,-1,4,701,904
772,195,-3,1,698,905
772,196,-1,-3,697,902
772,197,-5,-4,692,898
772,198,-4,3,688,901
772,199,2,3,690,904
773,190,-1,-23,1193,1014
773,191,-3,-26,1190,988
773,192,0,-30,1190,958
774,189,1,0,410,513
774,190,-4,-3,406,510
774,191,2,-2,408,508
774,192,0,-4,408,504
774,193,-3,-2,405,502
775,188,3,1,444,1030
775,189,4,6,448,1036
775,190,4,1,452,1037
775,191,2,5,454,1042
775,192,3,4,457,1046
775,193,7,3,464,1049
775,194,0,7,464,1056
775,195,4,4,468,1060
775,196,2,2,470,1062
775,197,4,3,474,1065
775,198,2,3,476,1068
775,199,4,5,480,1073
775,200,6,5,486,1078
778,190,15,6,824,1338
778,191,9,0,833,1338
778,192,15,-1,848,1337
778,193,16,-13,864,1324
778,194,6,8,870,1332
778,195,16,-4,886,1328
778,196,8,0,894,1328
779,190,-5,1,441,542
779,191,-1,-2,440,540
779,192,-2,-6,438,534
779,193,-4,2,434,536
779,194,-1,-6,433,530
780,191,-3,0,417,786
780,192,0,-2,417,784
780,193,-3,-3,414,781
780,194,-1,1,413,782
780,195,0,-1,413,781
780,196,-3,1,410,782
780,197,-1,-1,409,781
780,198,-1,-4,408,777
780,199,0,-4,408,773
780,200,0,-1,408,772
782,191,1,1,401,882
782,192,4,3,405,885
782,193,1,4,406,889
782,194,6,3,412,892
782,195,4,4,416,896
783,190,2,4,506,1240
783,191,2,5,508,1245
783,192,6,1,514,1246
783,193,7,15,521,1261
783,194,4,7,525,1268
783,195,4,12,529,1280
783,196,7,6,536,1286
783,197,6,3,542,1289
783,198,7,9,549,1298
783,199,8,7,557,1305
783,200,9,7,566,1312
785,187,1,8,513,1296
785,188,7,13,520,1309
785,189,5,9,525,1318
785,190,4,11,529,1329
785,191,7,12,536,1341
785,192,2,12,538,1353
785,193,6,12,544,1365
785,194,4,12,548,1377
785,195,6,13,554,1390
785,196,8,12,562,1402
785,197,3,2,565,1404
785,198,4,10,569,1414
785,199,8,10,577,1424
785,200,3,8,580,1432
787,190,6,-15,1116,1466
787,191,5,-14,1121,1452
