
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ]
2.74159819e-01, 5.65607194e-03, 5.99999970e-04
2.73253381e-01, 5.65693015e-03, 5.99999970e-04
2.72347003e-01, 5.65769756e-03, 5.99999970e-04
2.71440715e-01, 5.65837044e-03, 5.99999970e-04
2.70534486e-01, 5.65893203e-03, 5.99999970e-04
2.69628376e-01, 5.65938512e-03, 5.99999970e-04
2.68722355e-01, 5.65978186e-03, 5.99999970e-04
2.67816335e-01, 5.66015020e-03, 5.99999970e-04
2.66910374e-01, 5.66050317e-03, 5.99999970e-04
2.66004384e-01, 5.66085428e-03, 5.99999970e-04
2.65098423e-01, 5.66119095e-03, 5.99999970e-04
2.64192462e-01, 5.66150015e-03, 5.99999970e-04
2.63286531e-01, 5.66178327e-03, 5.99999970e-04
2.62380600e-01, 5.66204591e-03, 5.99999970e-04
2.61474699e-01, 5.66228386e-03, 5.99999970e-04
2.60568827e-01, 5.66249853e-03, 5.99999970e-04
2.59662956e-01, 5.66269644e-03, 5.99999970e-04
2.58757085e-01, 5.66287618e-03, 5.99999970e-04
2.57851243e-01, 5.66303870e-03, 5.99999970e-04
2.56945401e-01, 5.66318305e-03, 5.99999970e-04
2.56039590e-01, 5.66331204e-03, 5.99999970e-04
2.55133808e-01, 5.66343404e-03, 5.99999970e-04
2.54227996e-01, 5.66354999e-03, 5.99999970e-04
2.53322214e-01, 5.66366035e-03, 5.99999970e-04
2.52416432e-01, 5.66376513e-03, 5.99999970e-04
2.51510650e-01, 5.66386385e-03, 5.99999970e-04
2.50604868e-01, 5.66395698e-03, 5.99999970e-04
2.49699101e-01, 5.66404592e-03, 5.99999970e-04
2.48793334e-01, 5.66412974e-03, 5.99999970e-04
2.47887567e-01, 5.66420797e-03, 5.99999970e-04
2.46981815e-01, 5.66428201e-03, 5.99999970e-04
2.46076047e-01, 5.66435140e-03, 5.99999970e-04
2.45170295e-01, 5.66441705e-03, 5.99999970e-04
2.44264543e-01, 5.66447945e-03, 5.99999970e-04
2.43358791e-01, 5.66453673e-03, 5.99999970e-04
2.42453054e-01, 5.66459075e-03, 5.99999970e-04
2.41547316e-01, 5.66464337e-03, 5.99999970e-04
2.40641564e-01, 5.66469505e-03, 5.99999970e-04
2.39735827e-01, 5.66474581e-03, 5.99999970e-04
2.38830090e-01, 5.66479377e-03, 5.99999970e-04
2.37924352e-01, 5.66483662e-03, 5.99999970e-04
2.37018615e-01, 5.66487387e-03, 5.99999970e-04
2.36112878e-01, 5.66490693e-03, 5.99999970e-04
2.35207155e-01, 5.66493720e-03, 5.99999970e-04
2.34301433e-01, 5.66496467e-03, 5.99999970e-04
2.33395711e-01, 5.66498889e-03, 5.99999970e-04
2.32489988e-01, 5.66501170e-03, 5.99999970e-04
2.31584281e-01, 5.66503312e-03, 5.99999970e-04
2.30678558e-01, 5.66505222e-03, 5.99999970e-04
2.29772836e-01, 5.66506898e-03, 5.99999970e-04
2.28867128e-01, 5.66508481e-03, 5.99999970e-04
2.27961421e-01, 5.66509971e-03, 5.99999970e-04
2.27055699e-01, 5.66511415e-03, 5.99999970e-04
2.26149991e-01, 5.66512719e-03, 5.99999970e-04
2.25244284e-01, 5.66513930e-03, 5.99999970e-04
2.24338576e-01, 5.66515047e-03, 5.99999970e-04
2.23432869e-01, 5.66516072e-03, 5.99999970e-04
2.22527161e-01, 5.66516956e-03, 5.99999970e-04
2.21621454e-01, 5.66517655e-03, 5.99999970e-04
2.20715746e-01, 5.66518167e-03, 5.99999970e-04
2.19810054e-01, 5.66518400e-03, 5.99999970e-04
2.18904361e-01, 5.66518307e-03, 5.99999970e-04
2.17998669e-01, 5.66517841e-03, 5.99999970e-04
2.17092991e-01, 5.66516817e-03, 5.99999970e-04
2.16187343e-01, 5.66515001e-03, 5.99999970e-04
2.15281710e-01, 5.66512160e-03, 5.99999970e-04
2.14376107e-01, 5.66507829e-03, 5.99999970e-04
2.13470563e-01, 5.66501543e-03, 5.99999970e-04
2.12565109e-01, 5.66492649e-03, 5.99999970e-04
2.11659759e-01, 5.66480262e-03, 5.99999970e-04
2.10754573e-01, 5.66463498e-03, 5.99999970e-04
2.09849611e-01, 5.66441333e-03, 5.99999970e-04
2.08944932e-01, 5.66412788e-03, 5.99999970e-04
2.08040640e-01, 5.66376979e-03, 5.99999970e-04
2.07136840e-01, 5.66333346e-03, 5.99999970e-04
2.06233650e-01, 5.66281751e-03, 5.99999970e-04
2.05331177e-01, 5.66222798e-03, 5.99999970e-04
2.04429522e-01, 5.66157512e-03, 5.99999970e-04
2.03528807e-01, 5.66087523e-03, 5.99999970e-04
2.02629089e-01, 5.66014741e-03, 5.99999970e-04
2.01730385e-01, 5.65940700e-03, 5.99999970e-04
2.00832739e-01, 5.65866521e-03, 5.99999970e-04
1.99936152e-01, 5.65792713e-03, 5.99999970e-04
1.99040607e-01, 5.65719372e-03, 5.99999970e-04
1.98146120e-01, 5.65646496e-03, 5.99999970e-04
1.97252676e-01, 5.65574085e-03, 5.99999970e-04
1.96360275e-01, 5.65502187e-03, 5.99999970e-04
1.95468917e-01, 5.65430708e-03, 5.99999970e-04
1.94578603e-01, 5.65359741e-03, 5.99999970e-04
1.93689317e-01, 5.65289147e-03, 5.99999970e-04
1.92801073e-01, 5.65218925e-03, 5.99999970e-04
1.91913873e-01, 5.65149123e-03, 5.99999970e-04
1.91027716e-01, 5.65079600e-03, 5.99999970e-04
1.90142572e-01, 5.65010495e-03, 5.99999970e-04
1.89258471e-01, 5.64941764e-03, 5.99999970e-04
1.88375399e-01, 5.64873358e-03, 5.99999970e-04
1.87493354e-01, 5.64805372e-03, 5.99999970e-04
1.86612323e-01, 5.64737758e-03, 5.99999970e-04
1.85732320e-01, 5.64670516e-03, 5.99999970e-04
1.84853345e-01, 5.64603694e-03, 5.99999970e-04
1.83975384e-01, 5.64537290e-03, 5.99999970e-04
1.83098450e-01, 5.64471306e-03, 5.99999970e-04
1.82222515e-01, 5.64405648e-03, 5.99999970e-04
1.81347609e-01, 5.64340362e-03, 5.99999970e-04
1.80473715e-01, 5.64275496e-03, 5.99999970e-04
1.79600820e-01, 5.64210955e-03, 5.99999970e-04
1.78728938e-01, 5.64146833e-03, 5.99999970e-04
1.77858055e-01, 5.64083038e-03, 5.99999970e-04
1.76988184e-01, 5.64019568e-03, 5.99999970e-04
1.76119313e-01, 5.63956471e-03, 5.99999970e-04
1.75251439e-01, 5.63893653e-03, 5.99999970e-04
1.74384564e-01, 5.63831255e-03, 5.99999970e-04
1.73518687e-01, 5.63769229e-03, 5.99999970e-04
1.72653794e-01, 5.63707575e-03, 5.99999970e-04
1.71789899e-01, 5.63646294e-03, 5.99999970e-04
1.70926988e-01, 5.63585432e-03, 5.99999970e-04
1.70065075e-01, 5.63524989e-03, 5.99999970e-04
1.69204146e-01, 5.63465059e-03, 5.99999970e-04
1.68344200e-01, 5.63405734e-03, 5.99999970e-04
1.67485222e-01, 5.63347200e-03, 5.99999970e-04
1.66627243e-01, 5.63289598e-03, 5.99999970e-04
1.65770218e-01, 5.63233346e-03, 5.99999970e-04
1.64914191e-01, 5.63178817e-03, 5.99999970e-04
1.64059117e-01, 5.63126616e-03, 5.99999970e-04
1.63205028e-01, 5.63077489e-03, 5.99999970e-04
1.62351891e-01, 5.63032320e-03, 5.99999970e-04
1.61499739e-01, 5.62992133e-03, 5.99999970e-04
1.60648540e-01, 5.62958093e-03, 5.99999970e-04
1.59798294e-01, 5.62931085e-03, 5.99999970e-04
1.58949018e-01, 5.62911713e-03, 5.99999970e-04
1.58100694e-01, 5.62899793e-03, 5.99999970e-04
1.57253325e-01, 5.62894018e-03, 5.99999970e-04
1.56406909e-01, 5.62891643e-03, 5.99999970e-04
1.55561447e-01, 5.62888337e-03, 5.99999970e-04
1.54716924e-01, 5.62878745e-03, 5.99999970e-04
1.53873339e-01, 5.62857650e-03, 5.99999970e-04
1.53030708e-01, 5.62821608e-03, 5.99999970e-04
1.52189016e-01, 5.62770991e-03, 5.99999970e-04
1.51348248e-01, 5.62710175e-03, 5.99999970e-04
1.50508434e-01, 5.62645448e-03, 5.99999970e-04
1.49669528e-01, 5.62581047e-03, 5.99999970e-04
1.48831576e-01, 5.62516926e-03, 5.99999970e-04
1.47994533e-01, 5.62453084e-03, 5.99999970e-04
1.47158414e-01, 5.62389521e-03, 5.99999970e-04
1.46323234e-01, 5.62326191e-03, 5.99999970e-04
1.45488948e-01, 5.62263187e-03, 5.99999970e-04
1.44655600e-01, 5.62200509e-03, 5.99999970e-04
1.43823147e-01, 5.62138064e-03, 5.99999970e-04
1.42991617e-01, 5.62075945e-03, 5.99999970e-04
1.42160982e-01, 5.62014105e-03, 5.99999970e-04
1.41331270e-01, 5.61952544e-03, 5.99999970e-04
1.40502438e-01, 5.61891310e-03, 5.99999970e-04
1.39674515e-01, 5.61830308e-03, 5.99999970e-04
1.38847500e-01, 5.61769633e-03, 5.99999970e-04
1.38021350e-01, 5.61709190e-03, 5.99999970e-04
1.37196109e-01, 5.61649073e-03, 5.99999970e-04
1.36371747e-01, 5.61589235e-03, 5.99999970e-04
1.35548279e-01, 5.61529677e-03, 5.99999970e-04
1.34725675e-01, 5.61470352e-03, 5.99999970e-04
1.33903950e-01, 5.61411353e-03, 5.99999970e-04
1.33083105e-01, 5.61352633e-03, 5.99999970e-04
1.32263124e-01, 5.61294192e-03, 5.99999970e-04
1.31444022e-01, 5.61236031e-03, 5.99999970e-04
1.30625769e-01, 5.61178103e-03, 5.99999970e-04
1.29808381e-01, 5.61120501e-03, 5.99999970e-04
1.28991842e-01, 5.61063224e-03, 5.99999970e-04
1.28176168e-01, 5.61006181e-03, 5.99999970e-04
1.27361327e-01, 5.60949463e-03, 5.99999970e-04
1.26547351e-01, 5.60893025e-03, 5.99999970e-04
1.25734195e-01, 5.60836913e-03, 5.99999970e-04
1.24921881e-01, 5.60781127e-03, 5.99999970e-04
1.24110401e-01, 5.60725667e-03, 5.99999970e-04
1.23299748e-01, 5.60670579e-03, 5.99999970e-04
1.22489914e-01, 5.60615910e-03, 5.99999970e-04
1.21680900e-01, 5.60561707e-03, 5.99999970e-04
1.20872691e-01, 5.60508063e-03, 5.99999970e-04
1.20065279e-01, 5.60455071e-03, 5.99999970e-04
1.19258650e-01, 5.60402963e-03, 5.99999970e-04
1.18452802e-01, 5.60351927e-03, 5.99999970e-04
1.17647707e-01, 5.60302334e-03, 5.99999970e-04
1.16843343e-01, 5.60254557e-03, 5.99999970e-04
1.16039678e-01, 5.60209155e-03, 5.99999970e-04
1.15236670e-01, 5.60166733e-03, 5.99999970e-04
1.14434272e-01, 5.60128083e-03, 5.99999970e-04
1.13632418e-01, 5.60093904e-03, 5.99999970e-04
1.12831041e-01, 5.60064893e-03, 5.99999970e-04
1.12030059e-01, 5.60041564e-03, 5.99999970e-04
1.11229382e-01, 5.60024101e-03, 5.99999970e-04
1.10428922e-01, 5.60012227e-03, 5.99999970e-04
1.09628595e-01, 5.60005149e-03, 5.99999970e-04
1.08828358e-01, 5.60001703e-03, 5.99999970e-04
1.08028144e-01, 5.60000446e-03, 5.99999970e-04
1.07227944e-01, 5.60000166e-03, 5.99999970e-04
1.06427744e-01, 5.60000120e-03, 5.99999970e-04
1.05627544e-01, 5.60000120e-03, 5.99999970e-04
1.04827344e-01, 5.60000120e-03, 5.99999970e-04
1.04027145e-01, 5.60000073e-03, 5.99999970e-04
1.03226945e-01, 5.60000073e-03, 5.99999970e-04
1.02426745e-01, 5.60000073e-03, 5.99999970e-04
1.01626545e-01, 5.60000027e-03, 5.99999970e-04
1.00826345e-01, 5.60000027e-03, 5.99999970e-04
1.00026146e-01, 5.60000027e-03, 5.99999970e-04
9.92259458e-02, 5.60000027e-03, 5.99999970e-04
9.84257534e-02, 5.59999980e-03, 5.99999970e-04
9.76255536e-02, 5.59999980e-03, 5.99999970e-04
9.68253538e-02, 5.59999980e-03, 5.99999970e-04
9.60251540e-02, 5.59999933e-03, 5.99999970e-04
9.52249542e-02, 5.59999933e-03, 5.99999970e-04
9.44247544e-02, 5.59999933e-03, 5.99999970e-04
9.36245546e-02, 5.59999933e-03, 5.99999970e-04
9.28243548e-02, 5.59999887e-03, 5.99999970e-04
9.20241550e-02, 5.59999887e-03, 5.99999970e-04
9.12239552e-02, 5.59999887e-03, 5.99999970e-04
9.04237553e-02, 5.59999840e-03, 5.99999970e-04
8.96235555e-02, 5.59999840e-03, 5.99999970e-04
8.88233557e-02, 5.59999840e-03, 5.99999970e-04
8.80231559e-02, 5.59999840e-03, 5.99999970e-04
8.72229561e-02, 5.59999840e-03, 5.99999970e-04
8.64227563e-02, 5.59999794e-03, 5.99999970e-04
8.56225565e-02, 5.59999794e-03, 5.99999970e-04
8.48223567e-02, 5.59999794e-03, 5.99999970e-04
8.40221569e-02, 5.59999794e-03, 5.99999970e-04
8.32219571e-02, 5.59999794e-03, 5.99999970e-04
8.24217573e-02, 5.59999747e-03, 5.99999970e-04
8.16215575e-02, 5.59999747e-03, 5.99999970e-04
8.08213577e-02, 5.59999747e-03, 5.99999970e-04
8.00211579e-02, 5.59999747e-03, 5.99999970e-04
7.92209581e-02, 5.59999747e-03, 5.99999970e-04
7.84207582e-02, 5.59999747e-03, 5.99999970e-04
7.76205659e-02, 5.59999747e-03, 5.99999970e-04
7.68203661e-02, 5.59999701e-03, 5.99999970e-04
7.60201663e-02, 5.59999701e-03, 5.99999970e-04
7.52199665e-02, 5.59999701e-03, 5.99999970e-04
7.44197667e-02, 5.59999701e-03, 5.99999970e-04
7.36195669e-02, 5.59999701e-03, 5.99999970e-04
7.28193671e-02, 5.59999701e-03, 5.99999970e-04
7.20191672e-02, 5.59999701e-03, 5.99999970e-04
7.12189674e-02, 5.59999701e-03, 5.99999970e-04
7.04187676e-02, 5.59999701e-03, 5.99999970e-04
6.96185678e-02, 5.59999701e-03, 5.99999970e-04
6.88183680e-02, 5.59999701e-03, 5.99999970e-04
6.80181682e-02, 5.59999701e-03, 5.99999970e-04
6.72179684e-02, 5.59999701e-03, 5.99999970e-04
6.64177686e-02, 5.59999701e-03, 5.99999970e-04
6.56175688e-02, 5.59999701e-03, 5.99999970e-04
6.48173690e-02, 5.59999701e-03, 5.99999970e-04
6.40171692e-02, 5.59999747e-03, 5.99999970e-04
6.32169694e-02, 5.59999747e-03, 5.99999970e-04
6.24167696e-02, 5.59999747e-03, 5.99999970e-04
6.16165698e-02, 5.59999747e-03, 5.99999970e-04
6.08163700e-02, 5.59999747e-03, 5.99999970e-04
6.00161701e-02, 5.59999794e-03, 5.99999970e-04
5.92159703e-02, 5.59999794e-03, 5.99999970e-04
5.84157705e-02, 5.59999794e-03, 5.99999970e-04
5.76155707e-02, 5.59999794e-03, 5.99999970e-04
5.68153709e-02, 5.59999794e-03, 5.99999970e-04
5.60151711e-02, 5.59999840e-03, 5.99999970e-04
5.52149713e-02, 5.59999840e-03, 5.99999970e-04
5.44147715e-02, 5.59999840e-03, 5.99999970e-04
5.36145717e-02, 5.59999887e-03, 5.99999970e-04
5.28143719e-02, 5.59999887e-03, 5.99999970e-04
5.20141721e-02, 5.59999887e-03, 5.99999970e-04
5.12139723e-02, 5.59999887e-03, 5.99999970e-04
5.04137687e-02, 5.59999887e-03, 5.99999970e-04
4.96135689e-02, 5.59999887e-03, 5.99999970e-04
4.88133617e-02, 5.59999887e-03, 5.99999970e-04
4.80131507e-02, 5.59999840e-03, 5.99999970e-04
4.72129323e-02, 5.59999747e-03, 5.99999970e-04
4.64126989e-02, 5.59999561e-03, 5.99999970e-04
4.56124395e-02, 5.59999282e-03, 5.99999970e-04
4.48121391e-02, 5.59998723e-03, 5.99999970e-04
4.40117680e-02, 5.59997838e-03, 5.99999970e-04
4.32112850e-02, 5.59996394e-03, 5.99999970e-04
4.24106233e-02, 5.59993973e-03, 5.99999970e-04
4.16096933e-02, 5.59990108e-03, 5.99999970e-04
4.08083610e-02, 5.59984148e-03, 5.99999970e-04
4.00064848e-02, 5.59975300e-03, 5.99999970e-04
3.92039344e-02, 5.59962913e-03, 5.99999970e-04
3.84007171e-02, 5.59946848e-03, 5.99999970e-04
3.75971645e-02, 5.59928874e-03, 5.99999970e-04
3.67942825e-02, 5.59914205e-03, 5.99999970e-04
3.59940827e-02, 5.59913646e-03, 5.99999970e-04
3.51992473e-02, 5.59942005e-03, 5.99999970e-04
3.44097801e-02, 5.60000027e-03, 5.99999970e-04
3.36095802e-02, 5.60000027e-03, 5.99999970e-04
3.28093842e-02, 5.60000027e-03, 5.99999970e-04
3.20091844e-02, 5.60000027e-03, 5.99999970e-04
3.12089827e-02, 5.60000027e-03, 5.99999970e-04
3.04087829e-02, 5.60000027e-03, 5.99999970e-04
2.96085831e-02, 5.60000027e-03, 5.99999970e-04
2.88083851e-02, 5.60000027e-03, 5.99999970e-04
2.80081853e-02, 5.60000027e-03, 5.99999970e-04
2.72079855e-02, 5.60000027e-03, 5.99999970e-04
2.64077857e-02, 5.60000027e-03, 5.99999970e-04
2.56075859e-02, 5.60000027e-03, 5.99999970e-04
2.48073861e-02, 5.60000027e-03, 5.99999970e-04
2.40071863e-02, 5.60000027e-03, 5.99999970e-04
2.32069865e-02, 5.60000027e-03, 5.99999970e-04
2.24067867e-02, 5.60000027e-03, 5.99999970e-04
2.16065869e-02, 5.60000027e-03, 5.99999970e-04
2.08063871e-02, 5.60000073e-03, 5.99999970e-04
2.00061873e-02, 5.60000073e-03, 5.99999970e-04
1.92059856e-02, 5.60000120e-03, 5.99999970e-04
1.84057858e-02, 5.60000166e-03, 5.99999970e-04
1.76055823e-02, 5.60000259e-03, 5.99999970e-04
1.68053787e-02, 5.60000353e-03, 5.99999970e-04
1.60051715e-02, 5.60000539e-03, 5.99999970e-04
1.52049614e-02, 5.60000772e-03, 5.99999970e-04
1.44047448e-02, 5.60001098e-03, 5.99999970e-04
1.36045190e-02, 5.60001610e-03, 5.99999970e-04
1.28042810e-02, 5.60002215e-03, 5.99999970e-04
1.20040234e-02, 5.60003053e-03, 5.99999970e-04
1.12037398e-02, 5.60004124e-03, 5.99999970e-04
1.04034189e-02, 5.60005335e-03, 5.99999970e-04
9.60304961e-03, 5.60006686e-03, 5.99999970e-04
8.80261511e-03, 5.60007989e-03, 5.99999970e-04
8.00210238e-03, 5.60009107e-03, 5.99999970e-04
7.20149698e-03, 5.60009712e-03, 5.99999970e-04
6.40079333e-03, 5.60009526e-03, 5.99999970e-04
5.60000027e-03, 6.40008366e-03, 5.99999970e-04
5.60000027e-03, 5.60008455e-03, 5.99999970e-04
5.60000027e-03, 7.20008323e-03, 5.99999970e-04
5.60000027e-03, 8.00008234e-03, 5.99999970e-04
5.60000027e-03, 8.80008191e-03, 5.99999970e-04
5.60000027e-03, 9.60008055e-03, 5.99999970e-04
5.60000027e-03, 1.04000801e-02, 5.99999970e-04
5.60000027e-03, 1.12000797e-02, 5.99999970e-04
5.60000027e-03, 1.20000783e-02, 5.99999970e-04
5.60000027e-03, 1.28000779e-02, 5.99999970e-04
5.60000027e-03, 1.36000775e-02, 5.99999970e-04
5.60000027e-03, 1.44000761e-02, 5.99999970e-04
5.60000027e-03, 1.52000757e-02, 5.99999970e-04
5.60000027e-03, 1.60000753e-02, 5.99999970e-04
5.60000027e-03, 1.68000739e-02, 5.99999970e-04
5.60000027e-03, 1.76000725e-02, 5.99999970e-04
5.60000027e-03, 1.84000731e-02, 5.99999970e-04
5.60000027e-03, 1.92000717e-02, 5.99999970e-04
5.60000027e-03, 2.00000703e-02, 5.99999970e-04
5.60000027e-03, 2.08000708e-02, 5.99999970e-04
5.60000027e-03, 2.16000695e-02, 5.99999970e-04
5.60000027e-03, 2.24000681e-02, 5.99999970e-04
5.60000027e-03, 2.32000686e-02, 5.99999970e-04
5.60000027e-03, 2.40000673e-02, 5.99999970e-04
5.60000027e-03, 2.48000659e-02, 5.99999970e-04
5.60000027e-03, 2.56000664e-02, 5.99999970e-04
5.60000027e-03, 2.64000650e-02, 5.99999970e-04
5.60000027e-03, 2.72000637e-02, 5.99999970e-04
5.60000027e-03, 2.80000642e-02, 5.99999970e-04
5.60000027e-03, 2.88000628e-02, 5.99999970e-04
5.60000027e-03, 2.96000615e-02, 5.99999970e-04
5.60000027e-03, 3.04000620e-02, 5.99999970e-04
5.60000027e-03, 3.12000606e-02, 5.99999970e-04
5.60000027e-03, 3.20000611e-02, 5.99999970e-04
5.60000027e-03, 3.28000598e-02, 5.99999970e-04
5.60000027e-03, 3.36000584e-02, 5.99999970e-04
5.60000027e-03, 3.44000570e-02, 5.99999970e-04
5.60000027e-03, 3.52000557e-02, 5.99999970e-04
5.60000027e-03, 3.60000543e-02, 5.99999970e-04
5.60000027e-03, 3.68000567e-02, 5.99999970e-04
5.60000027e-03, 3.76000553e-02, 5.99999970e-04
5.60000027e-03, 3.84000540e-02, 5.99999970e-04
5.60000027e-03, 3.92000526e-02, 5.99999970e-04
5.60000027e-03, 4.00000513e-02, 5.99999970e-04
5.59999980e-03, 4.08000499e-02, 5.99999970e-04
5.59999980e-03, 4.16000485e-02, 5.99999970e-04
5.59999980e-03, 4.24000509e-02, 5.99999970e-04
5.59999980e-03, 4.32000495e-02, 5.99999970e-04
5.59999980e-03, 4.40000482e-02, 5.99999970e-04
5.59999980e-03, 4.48000468e-02, 5.99999970e-04
5.59999980e-03, 4.56000455e-02, 5.99999970e-04
5.59999980e-03, 4.64000441e-02, 5.99999970e-04
5.59999980e-03, 4.72000465e-02, 5.99999970e-04
5.59999980e-03, 4.80000451e-02, 5.99999970e-04
5.59999980e-03, 4.88000438e-02, 5.99999970e-04
5.59999980e-03, 4.96000424e-02, 5.99999970e-04
5.59999980e-03, 5.04000410e-02, 5.99999970e-04
5.59999933e-03, 5.12000397e-02, 5.99999970e-04
5.59999933e-03, 5.20000383e-02, 5.99999970e-04
5.59999933e-03, 5.28000407e-02, 5.99999970e-04
5.59999933e-03, 5.36000393e-02, 5.99999970e-04
5.59999933e-03, 5.44000380e-02, 5.99999970e-04
5.59999933e-03, 5.52000366e-02, 5.99999970e-04
5.59999933e-03, 5.60000353e-02, 5.99999970e-04
5.59999933e-03, 5.68000339e-02, 5.99999970e-04
5.59999933e-03, 5.76000363e-02, 5.99999970e-04
5.59999933e-03, 5.84000349e-02, 5.99999970e-04
5.59999933e-03, 5.92000335e-02, 5.99999970e-04
5.59999933e-03, 6.00000322e-02, 5.99999970e-04
5.59999933e-03, 6.08000308e-02, 5.99999970e-04
5.59999933e-03, 6.16000295e-02, 5.99999970e-04
5.59999933e-03, 6.24000318e-02, 5.99999970e-04
5.59999933e-03, 6.32000268e-02, 5.99999970e-04
5.59999933e-03, 6.40000254e-02, 5.99999970e-04
5.59999933e-03, 6.48000315e-02, 5.99999970e-04
5.59999980e-03, 6.56000301e-02, 5.99999970e-04
5.59999980e-03, 6.64000288e-02, 5.99999970e-04
5.59999980e-03, 6.72000274e-02, 5.99999970e-04
5.59999980e-03, 6.80000260e-02, 5.99999970e-04
5.59999980e-03, 6.88000247e-02, 5.99999970e-04
5.59999980e-03, 6.96000233e-02, 5.99999970e-04
5.59999980e-03, 7.04000220e-02, 5.99999970e-04
5.59999980e-03, 7.12000206e-02, 5.99999970e-04
5.59999980e-03, 7.20000193e-02, 5.99999970e-04
5.59999980e-03, 7.28000179e-02, 5.99999970e-04
5.59999980e-03, 7.36000165e-02, 5.99999970e-04
5.59999980e-03, 7.44000152e-02, 5.99999970e-04
5.59999980e-03, 7.52000213e-02, 5.99999970e-04
5.59999980e-03, 7.60000199e-02, 5.99999970e-04
5.59999980e-03, 7.68000185e-02, 5.99999970e-04
5.59999980e-03, 7.76000172e-02, 5.99999970e-04
5.59999980e-03, 7.84000158e-02, 5.99999970e-04
5.59999980e-03, 7.92000145e-02, 5.99999970e-04
5.60000027e-03, 8.00000131e-02, 5.99999970e-04
5.60000027e-03, 8.08000118e-02, 5.99999970e-04
5.60000027e-03, 8.16000104e-02, 5.99999970e-04
5.60000073e-03, 8.24000090e-02, 5.99999970e-04
5.60000120e-03, 8.32000077e-02, 5.99999970e-04
5.60000213e-03, 8.40000063e-02, 5.99999970e-04
5.60000353e-03, 8.48000050e-02, 5.99999970e-04
5.60000585e-03, 8.56000036e-02, 5.99999970e-04
5.60001004e-03, 8.63999948e-02, 5.99999970e-04
5.60001610e-03, 8.71999934e-02, 5.99999970e-04
5.60002634e-03, 8.79999846e-02, 5.99999970e-04
5.60004311e-03, 8.87999684e-02, 5.99999970e-04
5.60006872e-03, 8.95999521e-02, 5.99999970e-04
5.60010877e-03, 9.03999284e-02, 5.99999970e-04
5.60017023e-03, 9.11998972e-02, 5.99999970e-04
5.60026243e-03, 9.19998512e-02, 5.99999970e-04
5.60039748e-03, 9.27997977e-02, 5.99999970e-04
5.60058840e-03, 9.35997218e-02, 5.99999970e-04
5.60084963e-03, 9.43996385e-02, 5.99999970e-04
3.84016000e-02, 9.51997191e-02, 5.99999970e-04
4.08009179e-02, 9.59997848e-02, 5.99999970e-04
4.56000008e-02, 1.00799993e-01, 5.99999970e-04
4.56000045e-02, 1.01599999e-01, 5.99999970e-04
4.56000082e-02, 1.02399997e-01, 5.99999970e-04
4.56000119e-02, 1.03200004e-01, 5.99999970e-04
4.56000194e-02, 1.04000002e-01, 5.99999970e-04
4.56000268e-02, 1.04800008e-01, 5.99999970e-04
4.56000380e-02, 1.05600022e-01, 5.99999970e-04
4.56000492e-02, 1.06400028e-01, 5.99999970e-04
4.56000641e-02, 1.07200034e-01, 5.99999970e-04
4.56000790e-02, 1.08000040e-01, 5.99999970e-04
4.56000939e-02, 1.08800046e-01, 5.99999970e-04
4.56001125e-02, 1.09600052e-01, 5.99999970e-04
4.56001349e-02, 1.10400043e-01, 5.99999970e-04
4.56001572e-02, 1.11200027e-01, 5.99999970e-04
4.56001833e-02, 1.11999996e-01, 5.99999970e-04
4.56002131e-02, 1.12799942e-01, 5.99999970e-04
4.56002466e-02, 1.13599859e-01, 5.99999970e-04
4.64002825e-02, 1.14399739e-01, 5.99999970e-04
4.56002802e-02, 1.14399739e-01, 5.99999970e-04
4.72002774e-02, 1.14399746e-01, 5.99999970e-04
4.80002761e-02, 1.14399746e-01, 5.99999970e-04
4.88002673e-02, 1.14399754e-01, 5.99999970e-04
4.96002585e-02, 1.14399768e-01, 5.99999970e-04
5.04002459e-02, 1.14399776e-01, 5.99999970e-04
5.12002297e-02, 1.14399791e-01, 5.99999970e-04
5.20002097e-02, 1.14399813e-01, 5.99999970e-04
5.28001860e-02, 1.14399828e-01, 5.99999970e-04
5.36001585e-02, 1.14399850e-01, 5.99999970e-04
5.44001274e-02, 1.14399873e-01, 5.99999970e-04
5.51999994e-02, 1.00800008e-01, 5.99999970e-04
5.60000204e-02, 9.91999879e-02, 5.99999970e-04
6.08108379e-02, 9.43986997e-02, 5.99999970e-04
6.16124347e-02, 9.43986923e-02, 5.99999970e-04
6.24140389e-02, 9.43986923e-02, 5.99999970e-04
6.32156432e-02, 9.43986923e-02, 5.99999970e-04
6.40172437e-02, 9.43986923e-02, 5.99999970e-04
6.48188516e-02, 9.43986923e-02, 5.99999970e-04
6.56204522e-02, 9.43986923e-02, 5.99999970e-04
6.64220527e-02, 9.43986923e-02, 5.99999970e-04
6.72236606e-02, 9.43986997e-02, 5.99999970e-04
6.80252612e-02, 9.43986997e-02, 5.99999970e-04
6.88268617e-02, 9.43986997e-02, 5.99999970e-04
6.96284696e-02, 9.43986997e-02, 5.99999970e-04
7.04300702e-02, 9.43986997e-02, 5.99999970e-04
7.12316707e-02, 9.43986997e-02, 5.99999970e-04
7.20332786e-02, 9.43986997e-02, 5.99999970e-04
7.28348792e-02, 9.43986997e-02, 5.99999970e-04
7.36364797e-02, 9.43986997e-02, 5.99999970e-04
